trial0151, AA, 3869, 20, 193.474189, AA_Clever, 1463, 20, 73.153325, ZIC, 2443, 20, 122.173453, ZIP, 2503, 20, 125.199033, 85, 92, 
trial0152, AA, 2803, 20, 140.183405, AA_Clever, 2245, 20, 112.282638, ZIC, 2354, 20, 117.736396, ZIP, 2515, 20, 125.797560, 89, 114, 
trial0153, AA, 3181, 20, 159.059917, AA_Clever, 2738, 20, 136.902346, ZIC, 1956, 20, 97.811430, ZIP, 3092, 20, 154.626307, 94, 109, 
trial0154, AA, 3212, 20, 160.648979, AA_Clever, 2119, 20, 105.957864, ZIC, 2397, 20, 119.895223, ZIP, 2407, 20, 120.397934, 77, 94, 
trial0155, AA, 3421, 20, 171.097728, AA_Clever, 1983, 20, 99.158354, ZIC, 2607, 20, 130.360202, ZIP, 2571, 20, 128.583716, 92, 106, 
trial0156, AA, 2495, 20, 124.750469, AA_Clever, 3023, 20, 151.183425, ZIC, 1836, 20, 91.823335, ZIP, 2544, 20, 127.242771, 85, 93, 
trial0157, AA, 1223, 20, 61.161034, AA_Clever, 2405, 20, 120.265946, ZIC, 3671, 20, 183.565425, ZIP, 2398, 20, 119.907595, 80, 94, 
trial0158, AA, 2929, 20, 146.450542, AA_Clever, 2107, 20, 105.368568, ZIC, 2284, 20, 114.228664, ZIP, 3339, 20, 166.952225, 98, 145, 
trial0159, AA, 2829, 20, 141.486526, AA_Clever, 3356, 20, 167.819943, ZIC, 3183, 20, 159.157048, ZIP, 1258, 20, 62.936482, 104, 112, 
trial0160, AA, 2726, 20, 136.346781, AA_Clever, 2878, 20, 143.930289, ZIC, 2560, 20, 128.014896, ZIP, 2250, 20, 112.508034, 98, 106, 
trial0161, AA, 3091, 20, 154.596272, AA_Clever, 3128, 20, 156.407765, ZIC, 1753, 20, 87.668095, ZIP, 3078, 20, 153.927867, 82, 93, 
trial0162, AA, 2662, 20, 133.135507, AA_Clever, 2325, 20, 116.275189, ZIC, 2356, 20, 117.815416, ZIP, 2061, 20, 103.073888, 102, 107, 
trial0163, AA, 2048, 20, 102.436484, AA_Clever, 2337, 20, 116.873557, ZIC, 2758, 20, 137.938647, ZIP, 3209, 20, 160.451313, 100, 101, 
trial0164, AA, 2989, 20, 149.481620, AA_Clever, 2285, 20, 114.292272, ZIC, 1649, 20, 82.483893, ZIP, 2840, 20, 142.042215, 89, 90, 
